# 2, 4, 6, 8, 10, 12, 14
7.530000000000000027e-01;6.440000000000000169e-01;5.789999999999999591e-01;4.949999999999999956e-01;4.480000000000000093e-01;4.129999999999999782e-01;3.920000000000000151e-01
8.209999999999999520e-01;8.060000000000000497e-01;7.259999999999999787e-01;6.610000000000000320e-01;6.300000000000000044e-01;6.029999999999999805e-01;5.839999999999999636e-01
8.639999999999999902e-01;8.669999999999999929e-01;8.579999999999999849e-01;8.389999999999999680e-01;8.129999999999999449e-01;7.900000000000000355e-01;7.760000000000000231e-01
