# 2, 4, 6, 8, 10, 12, 14
2.260000000000000064e-01;2.270000000000000073e-01;2.300000000000000100e-01;2.320000000000000118e-01;2.320000000000000118e-01;2.300000000000000100e-01;2.310000000000000109e-01
2.959999999999999853e-01;3.029999999999999916e-01;3.059999999999999942e-01;3.039999999999999925e-01;2.999999999999999889e-01;2.969999999999999862e-01;2.919999999999999818e-01
3.770000000000000018e-01;3.900000000000000133e-01;3.950000000000000178e-01;3.970000000000000195e-01;3.990000000000000213e-01;4.000000000000000222e-01;3.990000000000000213e-01
