# 2, 4, 6, 8, 10, 12, 14
2.330000000000000127e-01;2.349999999999999867e-01;2.369999999999999885e-01;2.379999999999999893e-01;2.349999999999999867e-01;2.330000000000000127e-01;2.340000000000000135e-01
2.989999999999999880e-01;3.069999999999999951e-01;3.069999999999999951e-01;3.059999999999999942e-01;3.039999999999999925e-01;3.019999999999999907e-01;2.969999999999999862e-01
3.729999999999999982e-01;3.870000000000000107e-01;3.950000000000000178e-01;3.980000000000000204e-01;4.020000000000000240e-01;3.960000000000000187e-01;3.970000000000000195e-01
