# 2, 4, 6, 8, 10, 12, 14
2.119999999999999940e-01;2.059999999999999887e-01;2.079999999999999905e-01;2.089999999999999913e-01;2.119999999999999940e-01;2.099999999999999922e-01;2.139999999999999958e-01
2.590000000000000080e-01;2.590000000000000080e-01;2.620000000000000107e-01;2.670000000000000151e-01;2.660000000000000142e-01;2.610000000000000098e-01;2.590000000000000080e-01
3.330000000000000182e-01;3.559999999999999831e-01;3.639999999999999902e-01;3.679999999999999938e-01;3.750000000000000000e-01;3.699999999999999956e-01;3.639999999999999902e-01
