# 2, 4, 6, 8, 10, 12, 14
2.270000000000000073e-01;2.290000000000000091e-01;2.310000000000000109e-01;2.310000000000000109e-01;2.330000000000000127e-01;2.300000000000000100e-01;2.300000000000000100e-01
2.929999999999999827e-01;3.009999999999999898e-01;3.039999999999999925e-01;3.029999999999999916e-01;3.019999999999999907e-01;2.979999999999999871e-01;2.919999999999999818e-01
3.669999999999999929e-01;3.830000000000000071e-01;3.900000000000000133e-01;3.900000000000000133e-01;3.920000000000000151e-01;3.920000000000000151e-01;3.930000000000000160e-01
