# 2;4;6;8;10;12;14;16;18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64;66;68;70;72;74;76;78
6.199999999999999956e-02
1.749999999999999889e-01
2.680000000000000160e-01
3.099999999999999978e-01
3.310000000000000164e-01
3.559999999999999831e-01
3.609999999999999876e-01
3.709999999999999964e-01
3.709999999999999964e-01
3.760000000000000009e-01
3.729999999999999982e-01
3.790000000000000036e-01
3.840000000000000080e-01
3.850000000000000089e-01
3.870000000000000107e-01
3.880000000000000115e-01
3.910000000000000142e-01
3.940000000000000169e-01
3.970000000000000195e-01
4.020000000000000240e-01
4.010000000000000231e-01
4.000000000000000222e-01
3.980000000000000204e-01
4.010000000000000231e-01
4.020000000000000240e-01
4.020000000000000240e-01
4.030000000000000249e-01
4.020000000000000240e-01
4.020000000000000240e-01
4.030000000000000249e-01
4.020000000000000240e-01
4.000000000000000222e-01
3.980000000000000204e-01
3.980000000000000204e-01
3.990000000000000213e-01
4.010000000000000231e-01
4.020000000000000240e-01
4.010000000000000231e-01
4.030000000000000249e-01
