# 2, 4, 6, 8, 10, 12, 14
2.790000000000000258e-01;2.640000000000000124e-01;2.560000000000000053e-01;2.489999999999999991e-01;2.489999999999999991e-01;2.469999999999999973e-01;2.449999999999999956e-01
3.330000000000000182e-01;3.170000000000000040e-01;2.969999999999999862e-01;2.800000000000000266e-01;2.610000000000000098e-01;2.479999999999999982e-01;2.340000000000000135e-01
3.699999999999999956e-01;3.619999999999999885e-01;3.519999999999999796e-01;3.380000000000000226e-01;3.300000000000000155e-01;3.190000000000000058e-01;3.099999999999999978e-01
